ID;Название;Сечение
178060;AN 301-70 (200мл) Фиксация резьбовых соединений, разрешен к применению в пищевой и фармацевтической ;
178062;AN 301-72 (50мл) Герметизация труб и фланцев (с PTFE-тефлоном), разрешен к применению в пищевой и фа;
178063;WEICONLOCK AN 301-72 Герметизация труб и фланцев (200 мл) с PTFE, разрешен к применению в пищевой и ;
178064;AN 301-72 (200мл) Герметизация труб и фланцев (с PTFE-тефлоном), разрешен к применению в пищевой и ф;
178066;AN 302-21 (20мл) Анаэробный клей-фиксатор, низкая сила фиксации, низкая вязкость, промежуток макс. 0;
178067;WEICONLOCK AN 302-21 Фиксатор резьбы (50 мл) низкая сила фиксации, низкая вязкость, макс. зазор 0,10;
178068;AN 302-21 (50мл) Анаэробный клей-фиксатор, низкая сила фиксации, низкая вязкость, промежуток макс. 0;
178069;WEICONLOCK AN 302-21 Фиксатор резьбы (200 мл) низкая сила фиксации, низкая вязкость, макс. зазор 0,1;
178070;AN 302-21 (200мл) Анаэробный клей-фиксатор, низкая сила фиксации, низкая вязкость, промежуток макс. ;
178071;WEICONLOCK AN 302-22 Фиксатор резьбы (20 мл) низкая прочность, средняя вязкость, макс. зазор 0,20мм.;
178072;AN 302-22 (20мл) Анаэробный клей-фиксатор, средняя сила фиксации, низкая вязкость, промежуток макс. ;
178073;WEICONLOCK AN 302-22 Фиксатор резьбы (50 мл) низкая прочность, средняя вязкость, макс. зазор 0,20мм.;
178074;AN 302-22 (50мл) Анаэробный клей-фиксатор, средняя сила фиксации, низкая вязкость, промежуток макс. ;
178075;WEICONLOCK AN 302-22 Фиксатор резьбы (200 мл) низкая прочность, средняя вязкость, макс. зазор 0,20мм;
178076;AN 302-22 (200мл) Анаэробный клей-фиксатор, средняя сила фиксации, низкая вязкость, промежуток макс.;
178077;WEICONLOCK AN 302-22 Фиксатор резьбы (1 л) средняя сила фиксации, низкая вязкость, макс. зазор 0,20м;
178078;WEICONLOCK AN 302-25 Герметизация резьбовых соединений труб и фитинга (50 мл) низкая сила фиксации, ;
178079;AN 302-25 (50мл) Анаэробный клей-фиксатор, низкая сила фиксации. Уплотнение труб и фитингов, высокой;
178080;WEICONLOCK AN 302-25 Герметизация резьбовых соединений труб и фитинга (200 мл) низкая сила фиксации,;
178081;AN 302-25 (200мл) Анаэробный клей-фиксатор, низкая сила фиксации. Уплотнение труб и фитингов, высоко;
178082;WEICONLOCK AN 302-40 Фиксатор резьбы (3 мл) средняя сила фиксации, средняя вязкость. Прозрачный.;
178083;AN 302-40 (3мл) Анаэробный клей-фиксатор, средняя сила фиксации, средняя вязкость, разборка с нормал;
178084;WEICONLOCK AN 302-40 Фиксатор резьбы (20 мл) средняя сила фиксации, средняя вязкость. Прозрачный.;
178085;AN 302-40 (20мл) Анаэробный клей-фиксатор, средняя сила фиксации, средняя вязкость, разборка с норма;
178086;WEICONLOCK AN 302-40 Фиксатор резьбы (50 мл) средняя сила фиксации, средняя вязкость. Прозрачный.;
178087;AN 302-40 (50мл) Анаэробный клей-фиксатор, средняя сила фиксации, средняя вязкость, разборка с норма;
178088;WEICONLOCK AN 302-40 Фиксатор резьбы (200 мл) средняя сила фиксации, средняя вязкость. Прозрачный.;
178089;AN 302-40 (200мл) Анаэробный клей-фиксатор, средняя сила фиксации, средняя вязкость, разборка с норм;
178090;WEICONLOCK AN 302-41 Фиксатор резьбы (20 мл) для резьбовых соединений малым диаметром. Средняя сила,;
178091;AN 302-41 (20мл) Однокомпонентный, анаэробный и тиксотропный клей-фиксатор. Средняя сила, низкая вяз;
178092;WEICONLOCK AN 302-41 Фиксатор резьбы (50 мл) для резьбовых соединений малым диаметром. Средняя сила,;
178093;AN 302-41 (50мл) Однокомпонентный, анаэробный и тиксотропный клей-фиксатор. Средняя сила, низкая вяз;
178094;WEICONLOCK AN 302-41 Фиксатор резьбы (200 мл) для резьбовых соединений малым диаметром. Средняя сила;
178095;AN 302-41 (200мл) Однокомпонентный, анаэробный и тиксотропный клей-фиксатор. Средняя сила, низкая вя;
178096;WEICONLOCK AN 302-42 Фиксатор резьбы (20 мл) средняя сила фиксации, средняя вязкость, макс. зазор 0,;
178097;AN 302-42 (20мл) Анаэробный клей-фиксатор, средняя сила фиксации, средняя вязкость, промежуток макс.;
178098;WEICONLOCK AN 302-42 Фиксатор резьбы (50 мл) средняя сила фиксации, средняя вязкость, макс. зазор 0,;
178099;AN 302-42 (50мл) Анаэробный клей-фиксатор, средняя сила фиксации, средняя вязкость, промежуток макс.;
178100;WEICONLOCK AN 302-42 Фиксатор резьбы (200 мл) средняя сила фиксации, средняя вязкость, макс. зазор 0;
178101;AN 302-42 (200мл) Анаэробный клей-фиксатор, средняя сила фиксации, средняя вязкость, промежуток макс;
178102;WEICONLOCK AN 302-43 Фиксатор резьбы (20 мл) средняя сила фиксации всех видов металлического крепежа;
178103;AN 302-43 (3мл) Анаэробный клей-фиксатор, средняя сила фиксации всех видов металлического крепежа до;
178104;AN 302-43 (10мл) Анаэробный клей-фиксатор, средняя сила фиксации всех видов металлического крепежа д;
178105;WEICONLOCK AN 302-43 Фиксатор резьбы (20 мл) средняя сила фиксации всех видов металлического крепежа;
178106;AN 302-43 (20мл) Анаэробный клей-фиксатор, средняя сила фиксации всех видов металлического крепежа д;
178107;AN 302-43 (10мл) Анаэробный клей-фиксатор, средняя сила фиксации всех видов металлического крепежа д;
178108;WEICONLOCK AN 302-43 Фиксатор резьбы (50 мл) средняя сила фиксации всех видов металлического крепежа;
178109;AN 302-43 (50мл) Анаэробный клей-фиксатор, средняя сила фиксации всех видов металлического крепежа д;
178110;AN 302-43 (50мл) Анаэробный клей-фиксатор, средняя сила фиксации всех видов металлического крепежа д;
178111;WEICONLOCK AN 302-43 Фиксатор резьбы (200 мл) средняя сила фиксации всех видов металлического крепеж;
178112;AN 302-43 (200мл) Анаэробный клей-фиксатор, средняя сила фиксации всех видов металлического крепежа ;
178113;WEICONLOCK AN 302-44 Фиксатор резьбы (20 мл) для фиксации резьбовых соединений пассивных материалов.;
178114;Анаэробный клей-герметик AN 302-44 для фиксации резьбовых соединений пассивных материалов. Высокая в;
178115;WEICONLOCK AN 302-44 Фиксатор резьбы (50 мл) для фиксации резьбовых соединений пассивных материалов.;
178116;Анаэробный клей-герметик AN 302-44 для фиксации резьбовых соединений пассивных материалов. Высокая в;
178117;WEICONLOCK AN 302-44 Фиксатор резьбы (200 мл) для фиксации резьбовых соединений пассивных материалов;
178118;Анаэробный клей-герметик AN 302-44 для фиксации резьбовых соединений пассивных материалов. Высокая в;
178119;WEICONLOCK AN 302-45 Герметизация резьбовых соединений труб и фитинга (50 мл) средняя сила фиксации,;
178120;AN 302-45 (50мл) Анаэробный клей-фиксатор. Уплотнение труб и фитингов. Средняя сила фиксации, высоко;
178121;WEICONLOCK AN 302-45 Герметизация резьбовых соединений труб и фитинга (200 мл) средняя сила фиксации;
178122;AN 302-45 (200мл) Анаэробный клей-фиксатор. Уплотнение труб и фитингов. Средняя сила фиксации, высок;
178123;WEICONLOCK AN 302-50 Фиксатор резьбы и распорных болтов (20 мл) средней вязкости. Крепкая фиксация р;
178124;AN 302-50 (20мл) Анаэробный клей-фиксатор, высокая сила фиксации, средней вязкости. Крепкая фиксация;
178125;WEICONLOCK AN 302-50 Фиксатор резьбы и распорных болтов (50 мл) средней вязкости. Крепкая фиксация р;
178126;AN 302-50 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации, средней вязкости. Крепкая фиксация;
178127;WEICONLOCK AN 302-50 Фиксатор резьбы и распорных болтов (200 мл) средней вязкости. Крепкая фиксация ;
178128;AN 302-50 (200мл) Анаэробный клей-фиксатор, высокая сила фиксации, средней вязкости. Крепкая фиксаци;
178129;WEICONLOCK AN 302-60 Фиксатор резьбы (20 мл) высокой сила фиксации, средней вязкости, для пассивных ;
178130;AN 302-60 (3мл) Анаэробный клей-фиксатор, высокой сила фиксации, средней вязкости, для пассивных мат;
178131;WEICONLOCK AN 302-60 Фиксатор резьбы (20 мл) высокой силы фиксации, средней вязкости, для пассивных ;
178132;AN 302-60 (20мл) Анаэробный клей-фиксатор, высокая сила фиксации, средней вязкости, для пассивных ма;
178133;WEICONLOCK AN 302-60 Фиксатор резьбы (50 мл) высокой силы фиксации, средней вязкости, для пассивных ;
178134;AN 302-60 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации, средней вязкости, для пассивных ма;
178135;WEICONLOCK AN 302-60 Фиксатор резьбы (200 мл) высокой сила фиксации, средней вязкости, для пассивных;
178136;AN 302-60 (200мл) Анаэробный клей-фиксатор, высокая сила фиксации, средней вязкости, для пассивных м;
178137;WEICONLOCK AN 302-62 Фиксатор резьбы (20 мл) высокая сила фиксации, высокая вязкость, макс. зазор 0,;
178138;AN 302-62 (20мл) Анаэробный клей-фиксатор, высокая сила фиксации, высокая вязкость, промежуток макс.;
178139;WEICONLOCK AN 302-62 Фиксатор резьбы (50 мл) высокая сила фиксации, высокая вязкость, макс. зазор 0,;
178140;AN 302-62 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации, высокая вязкость, промежуток макс.;
178141;WEICONLOCK AN 302-62 Фиксатор резьбы (200 мл) высокая сила фиксации, высокая вязкость, макс. зазор 0;
178142;AN 302-62 (200мл) Анаэробный клей-фиксатор, высокая сила фиксации, высокая вязкость, промежуток макс;
178143;AN 302-70 (10мл) Анаэробный клей-фиксатор, высокая сила фиксации, средняя вязкость, промежуток макс.;
178144;WEICONLOCK AN 302-70 Фиксатор резьбы и распорных болтов (20 мл) высокая сила фиксации, средняя вязко;
178145;AN 302-70 (20мл) Анаэробный клей-фиксатор, высокая сила фиксации, средняя вязкость, промежуток макс.;
178146;AN 302-70 (10мл) Анаэробный клей-фиксатор, высокая сила фиксации, средняя вязкость, промежуток макс.;
178147;WEICONLOCK AN 302-70 Фиксатор резьбы и распорных болтов (50 мл) высокая сила фиксации, средняя вязко;
178148;AN 302-70 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации, средняя вязкость, промежуток макс.;
178149;AN 302-70 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации, средняя вязкость, промежуток макс.;
178150;WEICONLOCK AN 302-70 Фиксатор резьбы и распорных болтов (200 мл) высокая сила фиксации, средняя вязк;
178151;AN 302-70 (200мл) Анаэробный клей-фиксатор, высокая сила фиксации, средняя вязкость, промежуток макс;
178152;WEICONLOCK AN 302-71 Фиксатор резьбы и распорных болтов (20 мл) высокая сила фиксации, средней вязко;
178153;AN 302-71 (20мл) Анаэробный клей-фиксатор, высокая сила фиксации, средней вязкости. Стойкая фиксация;
178154;WEICONLOCK AN 302-71 Фиксатор резьбы и распорных болтов (50 мл) высокая сила фиксации, средней вязко;
178155;AN 302-71 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации, средней вязкости. Стойкая фиксация;
178156;WEICONLOCK AN 302-71 Фиксатор резьбы и распорных болтов (200 мл) высокая сила фиксации, средней вязк;
178157;AN 302-71 (200мл) Анаэробный клей-фиксатор, высокая сила фиксации, средней вязкости. Стойкая фиксаци;
178158;WEICONLOCK AN 302-72 Фиксатор резьбы и распорных болтов (20 мл) высокая сила фиксации, высокая вязко;
178159;AN 302-72 (20мл) Анаэробный клей-фиксатор, высокой силы фиксации, высокой вязкости. Стойкая фиксация;
178160;WEICONLOCK AN 302-72 Фиксатор резьбы и распорных болтов (50 мл) высокая сила фиксации, высокая вязко;
178161;AN 302-72 (50мл) Анаэробный клей-фиксатор, высокой силы фиксации, высокой вязкости. Стойкая фиксация;
178162;WEICONLOCK AN 302-72 Фиксатор резьбы и распорных болтов (200 мл) высокая сила фиксации, высокая вязк;
178163;AN 302-72 (200мл) Анаэробный клей-фиксатор, высокой силы фиксации, высокой вязкости. Стойкая фиксаци;
178164;WEICONLOCK AN 302-75 Герметизация резьбовых соединений труб и фитинга (50 мл) высокая сила фиксации,;
178165;AN 302-75 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации, высокая вязкость. Уплотнение труб ;
178166;WEICONLOCK AN 302-75 Герметизация резьбовых соединений труб и фитинга (200 мл) высокая сила фиксации;
178167;AN 302-75 (200мл) Анаэробный клей-фиксатор, высокая сила фиксации, высокая вязкость. Уплотнение труб;
178168;WEICONLOCK AN 302-77 Герметизация резьбовых соединений труб и фитинга (50 мл) высокая сила фиксации,;
178169;AN 302-77 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации, высокой вязкости. Уплотнение труб ;
178170;AN 302-77 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации, высокой вязкости. Уплотнение труб ;
178171;WEICONLOCK AN 302-77 Герметизация резьбовых соединений труб и фитинга (200 мл) высокая сила фиксации;
178172;AN 302-77 (200мл) Анаэробный клей-фиксатор, высокая сила фиксации, высокой вязкости. Уплотнение труб;
178173;WEICONLOCK AN 302-80 Герметизация резьбовых соединений труб и фитинга (20 мл) высокая сила фиксации,;
178174;AN 302-80 (20мл) Анаэробный клей-фиксатор, высокая сила фиксации,более высокой вязкости. Уплотнение ;
178175;WEICONLOCK AN 302-80 Герметизация резьбовых соединений труб и фитинга (50 мл) высокая сила фиксации,;
178176;AN 302-80 (50мл) Анаэробный клей-фиксатор, высокая сила фиксации,более высокой вязкости. Уплотнение ;
178177;WEICONLOCK AN 302-80 Герметизация резьбовых соединений труб и фитинга (200 мл) высокая сила фиксации;
178178;AN 302-80 (200мл) Анаэробный клей-фиксатор, высокая сила фиксации,более высокой вязкости. Уплотнение;
178179;WEICONLOCK AN 302-90 Фиксатор резьбы (20 мл) низкая вязкость, обеспечивает прочность от средней до в;
178180;AN 302-90 (20мл) Однокомпонентный, анаэробный, блокирующий резьбу материал с низкой вязкостью, обесп;
178181;WEICONLOCK AN 302-90 Фиксатор резьбы (50 мл) низкая вязкость, обеспечивает прочность от средней до в;
178182;AN 302-90 (50мл) Однокомпонентный, анаэробный, блокирующий резьбу материал с низкой вязкостью, обесп;
178183;WEICONLOCK AN 302-90 Фиксатор резьбы (200 мл) низкая вязкость, обеспечивает прочность от средней до ;
178184;AN 302-90 (200мл) Однокомпонентный, анаэробный, блокирующий резьбу материал с низкой вязкостью, обес;
178185;WEICONLOCK AN 302-91 (50 мл);
178186;WEICONLOCK AN 302-91 (200 мл);
178187;WEICONLOCK SI 303-31 Фиксатор резьбы (85 мл) Низкопрочный эластичный герметик для труб из пластика и;
178188;WEICONLOCK AN 305-10 Уплотнитель фланцев (50 мл) высокая вязкость, высокая сила фиксации, макс. зазо;
178189;AN 305-10 (50мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, коробок пе;
178190;WEICONLOCK AN 305-10 Уплотнитель фланцев (200 мл) высокая вязкость, высокая сила фиксации, макс. заз;
178191;AN 305-10 (200мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, коробок п;
178192;AN 305-10 (200мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, коробок п;
178193;WEICONLOCK AN 305-11 Герметизация резьбовых соединений труб и фитинга (50 мл) средняя прочность, выс;
178194;AN 305-11 (50мл) Однокомпонентный, анаэробный клей-герметик средней прочности и высокой вязкости, дл;
178195;WEICONLOCK AN 305-11 Герметизация резьбовых соединений труб и фитинга (200 мл) средняя прочность, вы;
178196;AN 305-11 (200мл) Однокомпонентный, анаэробный клей-герметик средней прочности и высокой вязкости, д;
178197;WEICONLOCK AN 305-11 Герметизация резьбовых соединений труб и фитинга (300 мл) средняя прочность, вы;
178198;Анаэробный клей-герметик AN 305-11 для цилиндрических резьбовых соединений. Высокая вязкость, средня;
178199;WEICONLOCK AN 305-18 Уплотнитель фланцев (50 мл) высокая вязкость, высокая сила, макс. зазор 0,50 мм;
178200;AN 305-18 (50мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, высокая вя;
178201;WEICONLOCK AN 305-18 Уплотнитель фланцев (200 мл) высокая вязкость, высокая сила, макс. зазор 0,50 м;
178202;AN 305-18 (200мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, высокая в;
178203;WEICONLOCK AN 305-18 Уплотнитель фланцев (250 мл) высокая вязкость, высокая сила, макс. зазор 0,50 м;
178204;AN 305-18 (250мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, высокая в;
178205;WEICONLOCK AN 305-18 Уплотнитель фланцев (300 мл) высокая вязкость, высокая сила, макс. зазор 0,50 м;
178206;Анаэробный клей-герметик AN 305-18 для трубных соединений и стыков. Высокая вязкость, высокая фиксац;
178207;WEICONLOCK AN 305-42 Герметизация гидравлических и пневматических систем (20 мл) средняя прочность, ;
178208;Weicon AN 305-42 (20мл) Однокомпонентный, анаэробный клей-герметик (метакрилат). Средняя прочность, ;
178209;WEICONLOCK AN 305-42 Герметизация гидравлических и пневматических систем (50 мл) средняя прочность, ;
178210;Weicon AN 305-42 (50мл) Однокомпонентный, анаэробный клей-герметик (метакрилат). Средняя прочность, ;
178211;Weicon AN 305-42 (50мл) Однокомпонентный, анаэробный клей-герметик (метакрилат). Средняя прочность, ;
178212;WEICONLOCK AN 305-42 Герметизация гидравлических и пневматических систем (200 мл) средняя прочность,;
178213;Weicon AN 305-42 (200мл) Однокомпонентный, анаэробный клей-герметик (метакрилат).Средняя прочность, ;
178214;WEICONLOCK AN 305-67 Герметизация труб и фланцев (50 мл) средняя прочность, высокая вязкость, макс. ;
178215;AN 305-67 (50 мл) Быстрый, однокомпонентный, анаэробный клей-герметик средней прочности и высокой вя;
178216;WEICONLOCK AN 305-67 Герметизация труб и фланцев (200 мл) средняя прочность, высокая вязкость, макс.;
178217;AN 305-67 (200 мл) Быстрый, однокомпонентный, анаэробный клей-герметик средней прочности и высокой в;
178218;WEICONLOCK AN 305-72 Герметизация резьбовых соединений труб и фитинга (50 мл) средняя прочность, выс;
178219;AN 305-72 (50мл) Быстрый, однокомпонентный, анаэробный клей-герметик средней прочности и высокой вяз;
178220;AN 305-72 (50мл) Быстрый, однокомпонентный, анаэробный клей-герметик средней прочности и высокой вяз;
178221;WEICONLOCK AN 305-72 Герметизация резьбовых соединений труб и фитинга (200 мл) средняя прочность, вы;
178222;AN 305-72 (200мл) Быстрый, однокомпонентный, анаэробный клей-герметик средней прочности и высокой вя;
178223;WEICONLOCK AN 305-72 Герметизация резьбовых соединений труб и фитинга (300 мл) средняя прочность, вы;
178224;AN 305-72 (300 мл) Анаэробный клей-герметик для трубных и фланцевых уплотнений. Высокая вязкость, вы;
178225;WEICONLOCK AN 305-73 Уплотнитель фланцев (50 мл) высокая вязкость, низкая сила фиксации, макс. зазор;
178226;AN 305-73 (50мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, коробок пе;
178227;WEICONLOCK AN 305-73 Уплотнитель фланцев (200 мл) высокая вязкость, низкая сила фиксации, макс. зазо;
178228;AN 305-73 (200мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, коробок п;
178229;AN 305-73 (200мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, коробок п;
178230;WEICONLOCK AN 305-73 Уплотнитель фланцев (300 мл) высокая вязкость, низкая сила фиксации, макс. зазо;
178231;Анаэробный клей-герметик AN 305-73 для трубных соединений и стыков. Высокая вязкость, низкая фиксаци;
178232;WEICONLOCK AN 305-74 Уплотнитель фланцев (50 мл) высокая вязкость, высокая сила фиксации, макс. зазо;
178233;AN 305-74 (50мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, коробок пе;
178234;WEICONLOCK AN 305-74 Уплотнитель фланцев (200 мл) высокая вязкость, высокая сила фиксации, макс. заз;
178235;AN 305-74 (200мл) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, коробок п;
178236;WEICONLOCK AN 305-74 Уплотнитель фланцев (300 мл) высокая вязкость, высокая сила фиксации, макс. заз;
178237;Анаэробный клей-герметик AN 305-74 для трубных соединений и стыков. Высокая вязкость, высокая фиксац;
178238;AN 305-74 (1 л) Однокомпонентный, анаэробный клей-герметик  трубных соединений и стыков, коробок пер;
178239;WEICONLOCK AN 305-77 Герметизация резьбовых соединений (50 мл) средняя сила фиксации, высокая вязкос;
178240;Weicon AN 305-77 (50мл) Однокомпонентный, анаэробный клей-герметик для трубы, средняя фиксация, боле;
178241;Weicon AN 305-77 (50мл) Однокомпонентный, анаэробный клей-герметик для трубы, дополнительная сильная;
178242;WEICONLOCK AN 305-77 Герметизация резьбовых соединений (200 мл) средняя сила фиксации, высокая вязко;
178243;Weicon AN 305-77 (200мл) Однокомпонентный, анаэробный клей-герметик для трубы, средняя фиксация, бол;
178244;WEICONLOCK AN 305-77 Герметизация резьбовых соединений (250 мл) средняя сила фиксации, высокая вязко;
178245;AN 305-77 (250мл) Однокомпонентный, анаэробный клей-герметик. Универсальный тип для труб и деталей -;
178246;WEICONLOCK AN 305-77 Герметизация резьбовых соединений (300 мл) средняя сила фиксации, высокая вязко;
178247;Анаэробный клей-герметик AN 305-77 для труб и деталей. Высокая вязкость, средняя фиксация. 300 мл;
178248;WEICONLOCK AN 305-78 Герметизация резьбовых соединений труб и фитинга (50 мл) высокая вязкость, сред;
178249;Анаэробный клей-герметик AN 305-78 для герметизации труб и фиттинга из пассивных материалов. Высокая;
178250;WEICONLOCK AN 305-78 Герметизация резьбовых соединений труб и фитинга (200 мл) высокая вязкость, сре;
178251;Анаэробный клей-герметик AN 305-78 для герметизации труб и фиттинга из пассивных материалов. Высокая;
178252;WEICONLOCK AN 305-86 Герметизация труб (20 мл) сильная фиксация, высокая вязкость, макс. зазор 0,30м;
178253;AN 305-86 (20мл) Однокомпонентный, анаэробный клей-герметик для трубы, дополнительная сильная фиксац;
178255;AN 305-86 (50мл) Однокомпонентный, анаэробный клей-герметик для трубы, дополнительная сильная фиксац;
178256;WEICONLOCK AN 305-86 Герметизация труб (200 мл) сильная фиксация, высокая вязкость, макс. зазор 0,30;
178257;AN 305-86 (200мл) Однокомпонентный, анаэробный клей-герметик для трубы, дополнительная сильная фикса;
178258;WEICONLOCK AN 306-00 Фиксатор цилиндрических узлов (20 мл) высокая сила фиксации, низкая вязкость, т;
178259;AN 306-00 (20мл)Однокомпонентный, анаэробный клей-герметик. Сохранение цилиндрических сборок, высоко;
178260;AN 306-00 (90мл) Однокомпонентный, анаэробный уплотнитель. Зеленый.;
178261;AN 306-00 (120мл) Однокомпонентный, анаэробный уплотнитель. Зеленый.;
178262;WEICONLOCK AN 306-00 Фиксатор цилиндрических узлов (50 мл) высокая сила фиксации, низкая вязкость, т;
178263;AN 306-00 (50мл) Однокомпонентный, анаэробный клей-герметик. Сохранение цилиндрических сборок, высок;
178264;WEICONLOCK AN 306-00 Фиксатор цилиндрических узлов (200 мл) высокая сила фиксации, низкая вязкость, ;
178265;AN 306-00 (200мл) Однокомпонентный, анаэробный клей-герметик. Сохранение цилиндрических сборок, высо;
178266;WEICONLOCK AN 306-01 Фиксатор цилиндрических узлов (20 мл) низкая вязкость, высокая сила фиксации, м;
178267;AN 306-01 (20мл) Однокомпонентный, анаэробный клей-герметик. Низкая вязкость, высокая сила фиксации,;
178268;WEICONLOCK AN 306-01 Фиксатор цилиндрических узлов (50 мл) низкая вязкость, высокая сила фиксации, м;
178269;AN 306-01 (50мл) Однокомпонентный, анаэробный клей-герметик. Низкая вязкость, высокая сила фиксации,;
178270;WEICONLOCK AN 306-01 Фиксатор цилиндрических узлов (200 мл) низкая вязкость, высокая сила фиксации, ;
178271;AN 306-01 (200мл) Однокомпонентный, анаэробный клей-герметик. Низкая вязкость, высокая сила фиксации;
178272;WEICONLOCK AN 306-03 Фиксатор цилиндрических узлов (20 мл) низкая вязкость, высокая сила фиксации, м;
178273;AN 306-03 (20мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения.;
178274;WEICONLOCK AN 306-03 Фиксатор цилиндрических узлов (50 мл) низкая вязкость, высокая сила фиксации, м;
178275;AN 306-03 (50мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения.;
178276;AN 306-03 (50мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения.;
178277;WEICONLOCK AN 306-03 Фиксатор цилиндрических узлов (200 мл) низкая вязкость, высокая сила фиксации, ;
178278;AN 306-03 (200мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения;
178279;WEICONLOCK AN 306-10 Фиксатор цилиндрических узлов (20 мл) высокая вязкость, высокая сила фиксации, ;
178280;AN 306-10 (20мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения.;
178281;AN 306-10 (20мл). Однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения;
178282;WEICONLOCK AN 306-10 Фиксатор цилиндрических узлов (50 мл) высокая вязкость, высокая сила фиксации, ;
178283;AN 306-10 (50мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения.;
178284;WEICONLOCK AN 306-10 Фиксатор цилиндрических узлов (200 мл) высокая вязкость, высокая сила фиксации,;
178285;AN 306-10 (200мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения;
178286;WEICONLOCK AN 306-20 Фиксатор цилиндрических узлов (20 мл) высокая вязкость, высокая сила фиксации, ;
178287;Weicon AN 306-20 (20мл)  Однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отве;
178288;WEICONLOCK AN 306-20 Фиксатор цилиндрических узлов (50 мл) высокая вязкость, высокая сила фиксации, ;
178289;Weicon AN 306-20 (50мл)  Однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отве;
178290;WEICONLOCK AN 306-20 Фиксатор цилиндрических узлов (200 мл) высокая вязкость, высокая сила фиксации,;
178291;Weicon AN 306-20 (200мл)  Однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отв;
178292;AN 306-20 (250мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения;
178293;AN 306-20 (1 л) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения. ;
178294;WEICONLOCK AN 306-30 Фиксатор цилиндрических узлов (20 мл) высокая вязкость, высокая сила фиксации, ;
178295;AN 306-30 (20мл)  Однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения;
178296;WEICONLOCK AN 306-30 Фиксатор цилиндрических узлов (50 мл) высокая вязкость, высокая сила фиксации, ;
178297;AN 306-30 (50мл)  Однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения;
178298;WEICONLOCK AN 306-30 Фиксатор цилиндрических узлов (200 мл) высокая вязкость, высокая сила фиксации,;
178299;AN 306-30 (200мл)  Однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждени;
178300;AN 306-38 (10 мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения;
178301;WEICONLOCK AN 306-38 Фиксатор цилиндрических узлов (20 мл) средняя вязкость, высокая сила фиксации, ;
178302;AN 306-38 (20мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения.;
178303;AN 306-38 (10 мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения;
178304;WEICONLOCK AN 306-38 Фиксатор цилиндрических узлов (50 мл) средняя вязкость, высокая сила фиксации, ;
178305;AN 306-38 (50мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения.;
178306;WEICONLOCK AN 306-38 Фиксатор цилиндрических узлов (200 мл) средняя вязкость, высокая сила фиксации,;
178307;AN 306-38 (200мл) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения;
178308;WEICONLOCK AN 306-38 Фиксатор цилиндрических узлов (1 л) средняя вязкость, высокая сила фиксации, ма;
178309;AN 306-38 (1 л) однокомпонентный анаэробный вал-втулочный фиксатор с коротким временем отверждения. ;
